Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-1,WLW
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Philadelphia 76ers,1-2,LWL
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-2,WLWL
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Philadelphia 76ers,2-2,LWLW
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-2,WLWLW
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Philadelphia 76ers,2-3,LWLWL
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,4-2,WLWLWW
https://www.basketball-reference.com/playoffs/1980-nba-finals-76ers-vs-lakers.html,Los Angeles Lakers,Philadelphia 76ers,2-4,LWLWLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Seattle SuperSonics,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-1,LW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Seattle SuperSonics,1-1,WL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-1,LWW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Seattle SuperSonics,1-2,WLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-1,LWWW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Seattle SuperSonics,1-3,WLLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,4-1,LWWWW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-finals-supersonics-vs-lakers.html,Los Angeles Lakers,Seattle SuperSonics,1-4,WLLLL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Philadelphia 76ers,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Philadelphia 76ers,1-1,WL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Boston Celtics,1-1,LW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Philadelphia 76ers,2-1,WLW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Boston Celtics,1-2,LWL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Philadelphia 76ers,3-1,WLWW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Boston Celtics,1-3,LWLL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Philadelphia 76ers,4-1,WLWWW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-finals-76ers-vs-celtics.html,Philadelphia 76ers,Boston Celtics,1-4,LWLLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,1-1,WL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,1-1,LW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,1-2,WLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,2-1,LWW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,2-2,WLLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,2-2,LWWL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,2-3,WLLWL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,3-2,LWWLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,3-3,WLLWLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,3-3,LWWLWL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,4-3,WLLWLWW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-bucks-vs-supersonics.html,Seattle SuperSonics,Milwaukee Bucks,3-4,LWWLWLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Phoenix Suns,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-0,WW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Phoenix Suns,0-2,LL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-0,WWW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Phoenix Suns,0-3,LLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-1,WWWL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Phoenix Suns,1-3,LLLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,4-1,WWWLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-semifinals-suns-vs-lakers.html,Los Angeles Lakers,Phoenix Suns,1-4,LLLWL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Atlanta Hawks,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,2-0,WW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Atlanta Hawks,0-2,LL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,2-1,WWL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Atlanta Hawks,1-2,LLW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,3-1,WWLW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Atlanta Hawks,1-3,LLWL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,4-1,WWLWW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-hawks-vs-76ers.html,Philadelphia 76ers,Atlanta Hawks,1-4,LLWLL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,2-0,WW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,0-2,LL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,3-0,WWW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,0-3,LLL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,4-0,WWWW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-semifinals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,0-4,LLLL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-trail-blazers-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-trail-blazers-vs-supersonics.html,Seattle SuperSonics,Portland Trail Blazers,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-trail-blazers-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,1-1,WL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-trail-blazers-vs-supersonics.html,Seattle SuperSonics,Portland Trail Blazers,1-1,LW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-trail-blazers-vs-supersonics.html,Seattle SuperSonics,Seattle SuperSonics,2-1,WLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-trail-blazers-vs-supersonics.html,Seattle SuperSonics,Portland Trail Blazers,1-2,LWL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-kings-vs-suns.html,Phoenix Suns,Phoenix Suns,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-kings-vs-suns.html,Phoenix Suns,Kansas City Kings,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-kings-vs-suns.html,Phoenix Suns,Phoenix Suns,1-1,WL
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-kings-vs-suns.html,Phoenix Suns,Kansas City Kings,1-1,LW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-kings-vs-suns.html,Phoenix Suns,Phoenix Suns,2-1,WLW
https://www.basketball-reference.com/playoffs/1980-nba-western-conference-first-round-kings-vs-suns.html,Phoenix Suns,Kansas City Kings,1-2,LWL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-bullets-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-bullets-vs-76ers.html,Philadelphia 76ers,Washington Bullets,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-bullets-vs-76ers.html,Philadelphia 76ers,Philadelphia 76ers,2-0,WW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-bullets-vs-76ers.html,Philadelphia 76ers,Washington Bullets,0-2,LL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-spurs-vs-rockets.html,Houston Rockets,Houston Rockets,1-0,W
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-spurs-vs-rockets.html,Houston Rockets,San Antonio Spurs,0-1,L
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-spurs-vs-rockets.html,Houston Rockets,Houston Rockets,1-1,WL
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-spurs-vs-rockets.html,Houston Rockets,San Antonio Spurs,1-1,LW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-spurs-vs-rockets.html,Houston Rockets,Houston Rockets,2-1,WLW
https://www.basketball-reference.com/playoffs/1980-nba-eastern-conference-first-round-spurs-vs-rockets.html,Houston Rockets,San Antonio Spurs,1-2,LWL
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,0-1,L
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,1-1,WL
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,1-1,LW
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,2-1,WLW
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,1-2,LWL
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,2-2,WLWL
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,2-2,LWLW
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,3-2,WLWLW
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,2-3,LWLWL
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Boston Celtics,4-2,WLWLWW
https://www.basketball-reference.com/playoffs/1981-nba-finals-rockets-vs-celtics.html,Boston Celtics,Houston Rockets,2-4,LWLWLL
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Houston Rockets,1-0,W
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Kansas City Kings,0-1,L
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Houston Rockets,1-1,WL
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Kansas City Kings,1-1,LW
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Houston Rockets,2-1,WLW
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Kansas City Kings,1-2,LWL
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Houston Rockets,3-1,WLWW
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Kansas City Kings,1-3,LWLL
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Houston Rockets,4-1,WLWWW
https://www.basketball-reference.com/playoffs/1981-nba-western-conference-finals-rockets-vs-kings.html,Houston Rockets,Kansas City Kings,1-4,LWLLL
https://www.basketball-reference.com/playoffs/1981-nba-eastern-conference-finals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/1981-nba-eastern-conference-finals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,1-0,W
https://www.basketball-reference.com/playoffs/1981-nba-eastern-conference-finals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,1-1,LW
